"","treatment_stool","visit_stool","antibiotics_stool","age_stool","sex_stool","NSAIDS_use_stool","BMI_stool","interaction_stool","subject_stool","treatment_swab","visit_swab","antibiotics_swab","age_swab","sex_swab","NSAIDS_use_swab","BMI_swab","interaction_swab","subject_swab","treatment_tissue","visit_tissue","antibiotics_tissue","age_tissue","sex_tissue","NSAIDS_use_tissue","BMI_tissue","interaction_tissue","subject_tissue"
"PWY-6700: queuosine biosynthesis",-0.168450540250436,-0.242813620824732,0.0572652222313236,-0.0446593131331274,-0.0167332043494098,-1.02183060654956,0.617425164331442,0.26501786969665,6.66617143753558,0.454654443406719,0.524497093066446,0.0274454955666253,0.210850523718737,-0.0233316502041723,-1.03909848009338,0.908485536806925,-1.6949981392736,9.9546378877252,0.108992124667896,-0.751623994830932,0.00663308831255169,0.121779497678383,0.351599137530464,0.362263156245883,-0.493187796692187,-0.131950900023436,0.00028438757979524
"PWY-6703: preQ0 biosynthesis",0.23887663437305,-0.113072224581402,0.332199267146212,-0.550883712118551,-0.231353984321467,-0.848615228626562,0.341570590732796,0.111503863912758,12.8561243875469,0.245743404206634,-0.0508880550782715,0.014932882120441,0.439328435635217,-1.39857141594374,-0.205929500466286,0.82974804641813,-0.377274174460195,13.4879876744919,0.400714706236903,0.275620943848983,-0.183448837527422,-1.12084438249636,0.127275004259206,0.371657005276377,-0.321051947552852,-0.849555950269386,0.506327757034157
"PWY-6708: ubiquinol-8 biosynthesis (prokaryotic)",0.437775729218345,-0.19232378978893,0.612560759694699,0.202519701272906,0.850768664647001,0.88820629663465,0.224833003476407,-0.0386080254323676,3.24519388783175,0.423932892672013,-0.0865387547544844,0.433674013795782,-0.830159147754595,0.717310073174399,0.424631463299643,-0.4724924250416,0.170112855170457,6.56508824495464,0.482544934467308,0.0648572026456433,0.929407411009475,0.154846207683736,0.330729095856691,0.0336959603785379,-0.553845556205432,-0.262614744796762,0.0367111472860954
"PWY-6731: starch degradation III",-0.749081052866701,-0.278820583760378,0.17331341543706,0.599663828961868,0.277466377587572,-0.365741564284988,1.09526537282929,0.350958964298896,7.07092564233204,-0.0294460590173251,0.125548595874773,-0.3735679261589,0.388048985731044,0.164809032417731,-0.169347933529535,0.291642069201372,0.34508293067191,7.25245203477858,1.22744053564613,1.25362570651928e-15,-0.667520215775486,-0.305652886094418,-0.720726113796723,-0.155526007798687,-0.182721701983535,-0.700618302147905,0.00597861406248529
"PWY-6737: starch degradation V",-0.981341481972768,0.343056343995949,-0.815142925412562,0.0404661393861954,-0.305606864884226,-0.338439705583064,0.0757714586385144,0.241134654713592,12.1244021885778,0.0264670589622986,0.250422584030643,-0.7653918839659,-0.0300632029764626,0.0345701837717496,-0.392930836973538,-0.086871488723373,-0.512577215538416,7.71856601178362,0.245566064856169,1.25101219409922,-0.664039546028908,-1.06268994931249,-1.56122060768795,0.756448007966081,-0.626631476658788,-0.53749737404676,0.230223639907087
"PWY-6803: phosphatidylcholine acyl editing",0.504339408203653,-0.388092623853609,0.583653561557879,0.0871629844203232,0.640750560035798,1.65663368258673,-0.0343123452726228,0.0298061244042737,5.94611196622599,0.0617736539784572,-0.0382851827583056,0.551765337935143,-0.168951242430541,0.657190792827025,0.377042117955696,-0.333020379780084,0.343075152475117,8.93579346655008,0.10737354711507,-0.0845008688806802,-0.229881157425109,-0.12281333364697,0.599172344615478,-0.50344779967013,-0.725519190267468,0.0743248119070608,0.638638304911005
"PWY-6823: molybdenum cofactor biosynthesis",0.302353213880212,-0.547607793667901,0.269964736063147,-0.263132730608424,0.27018685042666,1.70493098940881,-0.585212059153657,-0.102771651851988,11.0470480751361,-0.157969917179645,0.122024092161633,0.407103235833719,-0.380930206414135,0.57941150662798,0.510925198516928,-0.698753296839916,0.0582527648370859,8.15286503281807,0.162749584930805,0.119582919459014,-0.101995950024121,0.17067404652047,0.105607720032068,-0.0618724062490089,-0.365960435694742,-0.463311218729281,2.18777686991127
"PWY-6859: all-trans-farnesol biosynthesis",0.52671788811871,-0.606477882902632,0.832468678728778,0.330610024921223,-0.0642665868585669,0.47847423195955,-0.430398085987574,-0.410649136851525,7.34810539899672,0.305985282689224,0.0457714846893662,0.272106963313227,-0.450045191521889,0.386534148971168,0.0582724144789712,-0.333754607580645,0.0135207096341429,7.57172131295814,-0.817123766937728,-0.626147061452368,-0.408475155100923,0.151349742796095,0.330148737876346,0.159027859395219,-0.882012621403439,1.23836837272201,0.221695976321267
"PWY-6891: thiazole biosynthesis II (Bacillus)",0.331569949075626,-0.64385376203689,0.502294446044985,0.214110388001022,0.364540753739907,1.19175400680618,-0.0966371143326271,0.399704751053801,13.3326160122006,-0.236053895739929,0.020835524735252,0.195356267415604,0.284469022858589,0.48497542943754,0.204127181477976,0.31470516422895,0.448239077537591,6.41684740729832,0.0136045287536196,-1.01883886644416,-0.228516193208073,-0.664521408715457,0.860171903198922,-0.0020296070879982,-0.709136535875959,0.120655842878058,0.818730803568234
"PWY-6892: thiazole biosynthesis I (E. coli)",0.617947007592374,-0.54258078320931,0.450358499139005,0.171866268745965,0.215489234690246,1.51304604492901,-0.0866081496231649,0.147721203667671,16.4069104830524,-0.116381287845442,0.0741903924222276,0.234543485426829,0.209053529455531,0.726830257349556,0.126459424085107,0.123242162924093,0.368885560389253,6.78588318672558,-0.0227750878671278,-0.406879012897034,-0.267309629942325,-0.871753221077816,1.17118320173947,0.0606366226236037,-0.820896557354548,-0.106968130863512,1.85723648264493
"PWY-6895: superpathway of thiamin diphosphate biosynthesis II",0.819733413041816,-0.296544350399936,0.96419137264408,0.546881327309126,0.472782875040606,1.67380944304808,-0.121753040361335,0.0690894111991626,14.647686683859,-0.0153146917429293,0.131103135829899,0.0216464298476375,1.00019207831667,0.347145333000539,0.386456367021805,0.898696663503084,0.479669503873215,5.06582225854768,-0.237882073125926,-1.05815124696154,-0.286807418984348,-0.059696806764271,0.402572110398068,-0.157560661636502,-0.0336998142989943,0.156530355966718,1.7986427178496
"PWY-6897: thiamin salvage II",-0.180801686338495,2.21404902550862,-0.432556136189391,-0.216013435141649,1.74286019831511,0.114900140922115,-0.789529326133752,-0.844885001490472,7.42754910014976,0.116234906668517,1.72613336484245,-0.319970906293416,-0.820791329920932,0.182312632324567,-0.920963326950099,-0.610853715650566,-1.20182465573774,0.809840120255009,-0.619993570932997,-0.0922426740137206,0.407575445205542,-0.507101956494645,-0.167283819384523,0.0957133960600642,0.09788326845452,0.147602431167567,0.293695106349534
"PWY-6901: superpathway of glucose and xylose degradation",0.196911982258876,-0.505828153855382,0.562919652295294,0.671540695250436,1.11448996634323,0.944765748906796,-0.0217171325687627,0.452997743658051,9.67887676454585,-0.275998987369023,0.0818385222133376,0.0582664734032955,0.224200857429536,0.25340786728934,0.426480258581632,0.30484743611315,0.847432097588919,8.16945069384426,-0.0996582788062602,-0.293972366000674,-0.252338594781641,-0.0962381479178391,0.114386076487083,-0.97097864162441,-0.544410597295131,1.03190440871918,0.554651433306788
"PWY-6936: seleno-amino acid biosynthesis",-0.483320115071628,-0.880368966842352,0.265717025399407,0.22327328926607,-2.0865805988556,-0.0645123731125543,2.12221759518686,1.41696040585547,12.8265052554729,0.255377308988553,0.326829475628002,0.0202222004309188,0.0631450778630595,-0.506840679618092,0.186530430470413,0.262083697497017,-0.0304005934852439,4.32252761285919,0.463957131562807,1.04468244341612,-0.118458685155809,-0.326959925574502,-0.0202228262200261,0.229377045513247,0.0221513747309156,-0.317120752939799,0.0678594652105622
"PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)",1.19802532120708,-0.227658847278707,0.28505866489194,0.850815394985363,0.161689448295445,0.960116498475539,-0.368106033522395,-1.08386358898656,12.1156346545313,-0.0608883832939742,-0.462599718203996,0.054543020724196,0.0667778069817044,0.715234703882877,0.430694236736842,-0.687954684314729,0.325463550547437,9.25607985551905,0.0915278708840641,-0.169918084901171,0.0603672514379432,0.47569000050312,0.415150876605297,-0.465521639468247,-0.361784126711717,-0.0307768980352345,3.83334109192795
"PWY-7003: glycerol degradation to butanol",-0.0783730579603099,0.167810046951222,0.795976533620734,0.147214482225772,0.287045351083192,1.63821134621784,0.143690109692013,0.0671419469089376,3.2023224858741,-0.307378383445645,-0.601052005206824,0.0805770790014892,-0.113365554224963,0.0526048593211181,0.169126423918388,0.0216512952429589,0.755385937950656,3.59173857683294,-0.203095616391714,0.241113110081432,0.559112478147086,-0.964273865472657,0.0942749802970727,0.0744528769281824,0.774769222907107,0.0137386522575793,0.000212692890434021
"PWY-7013: L-1,2-propanediol degradation",0.703916895131691,-0.0599670610553046,-0.242754319661847,-0.126548485567303,0.668644429434028,0.483925259478653,0.614715759358852,0.0874118254904896,1.36090059572045,0.230542407087668,-0.0596590222345333,-0.574513011645577,-0.267670233392907,0.169041789302717,2.21567546060838,0.315291883388439,0.602736760080844,3.00571329427651,0.861166388936007,0.413544088009335,-0.643621350344007,0.238072120461012,1.29391671631582,-0.323465101129988,0.213790003359356,0.361491639538767,3.78863883917504
"PWY-7039: phosphatidate metabolism, as a signaling molecule",-0.0713192865627102,0.48579234626377,0.165190330339481,-0.314615397320963,0.0290710176666094,1.02903708303353,-0.732138423972381,-0.0279008218610851,5.57048616577026,0.109918561593074,0.914199878409736,0.403057011985799,-0.751504773563955,0.381507916385064,0.480866012183369,-0.0724999551218675,-0.582026996764997,7.47514443312855,-0.0801550751143785,-0.0080402136969704,-0.00812149863821222,1.14928831653754,-0.0589775487207163,0.0153708755994284,0.126079793565551,0.0231107752495238,0.310937950958203
"PWY-7111: pyruvate fermentation to isobutanol (engineered)",-0.0290707564995128,0.0169881058543437,-0.104280011976207,-0.0266354551193865,-0.145371375746066,0.0230424092301458,0.570067330116579,0.40251598824561,11.093156711861,0.112712838287289,-0.655896016671542,0.00443635279927469,-0.0858038136942575,-0.370913377239309,0.465413487765893,0.132701733300156,-0.173636982028627,4.50768792261018,0.687898237174763,0.161855593298315,0.147883675331379,0.468183634687673,-0.684054314038391,1.00431257747058,-0.0680061047713141,-0.68145742514793,0.258989643997377
"PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type",0.458017021492963,1.03631533682251,-0.0372093894885521,0.870056827082001,-1.123182558446,0.66802088113127,1.09118663370338,-0.546325146167761,0.0964332083940855,-0.264797386205218,0.488538734276639,-0.384041444972244,0.40220998949618,-0.529827900814101,-0.16801008282956,1.11413091389702,-0.271819358129994,0.277499614603165,-0.488681984814561,-0.271087899827214,0.26796930398339,-0.0878179540559609,-0.0964255208387427,-0.4923421908725,0.574534425240239,0.638772962762818,0.017804175136594
"PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type",0.729208310585263,1.02848799732675,-0.243193219873466,0.211120508752063,-0.161200321941888,0.0858817325228707,0.240010668488775,-1.15831580417106,0.0149846171887892,-0.333013571326221,0.800639878716974,-0.41381631523005,0.0114035667346484,-0.0593385830317314,-0.43663343553909,2.11433807860777,-0.290383688612699,0.000292114524940503,0.324607033237597,1.30319341569527,-0.159148784096119,0.0290198764733571,-0.383669545567418,0.0245689089784063,-0.119831439371541,-1.17560238833604,0.145176428479599
"PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I",0.277004882350002,-0.0872007756856396,0.0539473682868494,-0.884654933167895,-0.0475384682582264,-1.14189224783638,-0.420761753679992,0.0306787467007151,2.50589171819964,-0.160324117093287,0.533658156479112,-0.253149914270292,-0.188763028581085,-2.49298496083087,-0.342526072359238,0.188443980025102,-0.530207148428363,1.16537959293818,-0.259817184187958,-0.758130697160232,-0.419319978678637,0.103237235658742,-0.744557728283687,0.066410143116297,1.13260337830886,0.535350460257291,0.0936377625504144
"PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II",-0.894452578344232,0.0365922239171129,-1.41928909361099,-0.469158141506526,0.165399035032807,-1.41475281355558,0.284228872251872,0.235017480953019,3.98075858053798,-0.122774297927812,-0.263590557744306,-1.24778032152126,-0.449908707320005,-0.0910219490352041,-0.0549625677221488,0.1035820099034,0.243032580463009,5.09530250846166,1.01556842826113,0.0171088909658531,-0.814179699047624,0.24980693911146,-0.667540046917527,-0.0792908218249412,2.5328689587016,-0.523030023749645,0.104215947353572
"PWY-7196: superpathway of pyrimidine ribonucleosides salvage",-2.3102384119913,-0.778197635195309,-0.924377343639502,0.604846529236133,-1.10852491151824,-0.0253632566376719,-0.354233067337525,0.581149554691396,12.3931549056801,-1.84678657452738,-2.30249310862103,-0.261248725761123,0.477044774274448,0.0167392164886976,-0.560638522323136,-0.193405106869812,2.04969331030736,4.10950414972781,-0.372751096004607,-0.5108765639568,0.101799744243244,0.150274025132343,-0.478467338714099,-0.00878185419195425,0.0329477777903564,0.007493433747715,0.505915478646232
"PWY-7197: pyrimidine deoxyribonucleotide phosphorylation",-0.530149723750711,-0.660734697321904,0.457155217578314,-0.292930557461324,-1.46293672953065,-0.918718811606115,0.980837909212829,1.44607285192265,10.040741195452,-0.133675077035384,0.684754644958396,-0.159712042585681,-0.093500190893802,-2.69772394618932,-0.422379713123668,0.0898534911952178,-0.594717379670993,1.29306593667119,-0.16366658869833,-0.502270367995921,-0.32231870938444,0.0154570852315093,-0.344737680104583,0.80951780937353,0.724554836219322,0.142565075459616,0.000294178579911908
"PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV",-0.0682345026248645,0.518817216609321,-0.0352753153180448,-1.5776258641023,0.504063937007699,0.382671781818034,-0.0651366700724432,0.0293740900268924,17.7888022811488,-0.183076979326181,0.917728649601109,0.733135082422447,-0.940022711855823,0.122316452566132,0.880324967078339,-0.411766447015536,0.116566827912058,5.68993900016614,0.614896319455723,0.0597353342063501,0.948085605773348,0.490270052024196,-0.0714453597890825,-0.0589064749455131,0.577893185147852,-0.573090603371688,0.58822556564023
"PWY-7199: pyrimidine deoxyribonucleosides salvage",0.0544112596354406,0.170613883650427,0.211068909802077,0.0515667417512516,0.415177301674643,0.0260486868152583,-0.531082054842543,-0.726830133834546,7.26211272921383,0.408970581008407,0.603877442198303,0.130128314705014,-1.08892876711895,-0.14199759050281,-0.285321569553015,-1.47634915448027,-0.561537493425791,0.4606048923957,-0.678984852143879,-0.584666267696405,0.32355698546887,0.0776051084359647,0.00716913802215267,-0.71577173491233,-0.182212977626191,0.837246758281008,0.391119318598541
"PWY-7204: pyridoxal 5'-phosphate salvage II (plants)",0.50951824213236,-0.632944049999482,1.07285516400177,0.383919915297867,-0.0627689461617568,0.910582177232611,-0.309313430426561,0.542321066095753,13.3452002196467,-0.316272770828648,-0.119507056804714,0.174948437419821,1.23282340170492,0.0730524527622787,0.147615934085005,0.44410165832088,0.726648125466927,8.00501423978592,0.0137696484037259,-0.88333675616456,0.312073868900171,1.10504262778022,0.737247255367883,-0.0448440386560976,0.255107803255614,-0.00745979379253803,0.758081596488008
"PWY-7208: superpathway of pyrimidine nucleobases salvage",-0.285041194793102,-0.911039241960438,0.680274823362125,-0.930554016922557,-1.3018566923746,-1.0006640316675,0.737018237158662,1.04534169166566,9.75030029252606,-0.037705434756021,0.734224976101509,-0.0653560981118066,-0.0433337574368778,-2.74517472356608,-0.603350478498341,0.396858437759125,-0.697596476227236,3.1891769730048,-0.194229040548598,-1.05570215698879,0.0454245157397377,-0.473524080393878,-0.95357224962895,1.42406803377909,0.409000865443653,0.367923960242985,0.0245586390190394
